,‰ª£Á†Å,ÂêçÁß∞,Ê∂®ÂπÖ%%,Êî∂Áõò,Êàê‰∫§Èáè,ÊÄªÈáëÈ¢ù,QSYJS0,DYX0,WYX0,WTP0,DTP1,WTP1,DTP2,WTP2,MKDJS0,SD,ED,TO,TC,QJZF
2016-03-02,="601766",÷–π˙÷–≥µ,3.92,9.80,   1.09“⁄,  10.5“⁄,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.800,10.200,4.082
2016-03-02,="601179",÷–π˙Œ˜µÁ,4.26,5.38,   2654ÕÚ,  1.40“⁄,19.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.380,5.580,3.717
2016-03-02,="600522",÷–ÃÏø∆ºº,5.98,16.65,   2130ÕÚ,  3.45“⁄,22.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,16.650,17.080,2.583
2016-03-02,="601669",÷–π˙µÁΩ®,5.15,6.33,   5692ÕÚ,  3.54“⁄,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,6.330,6.470,2.212
2016-03-02,="600820",ÀÌµ¿π…∑›,5.20,7.89,   3651ÕÚ,  2.82“⁄,22.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.890,8.050,2.028
2016-03-02,="300460",ª›¬◊æßÃÂ,5.75,22.27,  185.5ÕÚ, 4005ÕÚ,,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,22.270,22.700,1.931
2016-03-02,="002738",÷–øÛ◊ ‘¥,5.12,25.23,  147.7ÕÚ, 3636ÕÚ,,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,25.230,25.700,1.863
2016-03-02,="600151",∫ΩÃÏª˙µÁ,6.36,9.86,   2637ÕÚ,  2.55“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.860,10.030,1.724
2016-03-02,="600685",÷–¥¨∑¿ŒÒ,8.08,26.34,  556.6ÕÚ,  1.42“⁄,17.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,26.340,26.770,1.632
2016-03-02,="600674",¥®Õ∂ƒ‹‘¥,3.85,8.10,   3050ÕÚ,  2.44“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,8.100,8.230,1.605
2016-03-02,="002223",”„‘æ“Ω¡∆,4.91,28.18,  798.5ÕÚ,  2.20“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,28.180,28.620,1.561
2016-03-02,="601216",æ˝’˝ºØÕ≈,5.51,7.09,   2830ÕÚ,  1.96“⁄,20.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.090,7.180,1.269
2016-03-02,="601628",÷–π˙»À Ÿ,5.22,21.75,   3145ÕÚ,  6.74“⁄,17.000,2.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,21.750,22.010,1.195
2016-03-02,="001896",‘•ƒ‹øÿπ…,1.95,9.95,   5797ÕÚ,  5.49“⁄,15.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.950,10.060,1.106
2016-03-02,="600068",∏÷ﬁ∞”,5.64,5.62,   6866ÕÚ,  3.78“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.620,5.680,1.068
2016-03-02,="600698",∫˛ƒœÃÏ—„,5.35,5.12,  917.2ÕÚ, 4603ÕÚ,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.120,5.170,0.977
2016-03-02,="601008",¡¨‘∆∏€,5.38,4.90,   1101ÕÚ, 5295ÕÚ,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.900,4.940,0.816
2016-03-02,="600196",∏¥–«“Ω“©,3.80,18.83,   1244ÕÚ,  2.31“⁄,30.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,18.830,18.960,0.690
2016-03-02,="600795",π˙µÁµÁ¡¶,4.05,3.08,   1.75“⁄,  5.29“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.080,3.100,0.649
2016-03-02,="600848",…œ∫£¡Ÿ∏€,5.41,15.19,  491.3ÕÚ, 7298ÕÚ,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,15.190,15.270,0.527
2016-03-02,="600075",–¬ΩÆÃÏ“µ,7.81,7.73,   1016ÕÚ, 7601ÕÚ,1.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.730,7.770,0.517
2016-03-02,="601519",¥Û÷«ª€,3.74,8.88,   3007ÕÚ,  2.63“⁄,20.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,8.880,8.910,0.338
2016-03-02,="601518",º™¡÷∏ﬂÀŸ,5.65,3.74,   1056ÕÚ, 3867ÕÚ,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.740,3.750,0.267
2016-03-02,="600308",ª™Ã©π…∑›,4.57,4.35,   1682ÕÚ, 7178ÕÚ,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.350,4.360,0.230
2016-03-02,="600221",∫£ƒœ∫Ωø’,2.94,3.15,   1.21“⁄,  3.78“⁄,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.150,3.150,0.000
2016-03-02,="002203",∫£¡¡π…∑›,4.94,7.22,   1621ÕÚ,  1.14“⁄,21.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.220,7.220,0.000
2016-03-02,="600690",«‡µ∫∫£∂˚,4.37,8.59,   7957ÕÚ,  6.71“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,8.590,8.580,-0.116
2016-03-02,="600500",÷–ªØπ˙º ,8.29,9.27,   1945ÕÚ,  1.74“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.270,9.250,-0.216
2016-03-02,="601880",¥Û¡¨∏€,5.60,3.96,   2615ÕÚ,  1.01“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.960,3.950,-0.253
2016-03-02,="601890",—«–«√™¡¥,4.69,9.83,   2359ÕÚ,  2.27“⁄,15.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.830,9.800,-0.305
2016-03-02,="600017",»’’’∏€,6.97,4.45,   5378ÕÚ,  2.36“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.450,4.430,-0.449
2016-03-02,="600642",…Íƒ‹π…∑›,4.59,5.93,   1945ÕÚ,  1.13“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.930,5.900,-0.506
2016-03-02,="600872",÷–æÊ∏ﬂ–¬,7.55,12.25,   2351ÕÚ,  2.83“⁄,26.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,12.250,12.180,-0.571
2016-03-02,="000859",π˙∑ÁÀ‹“µ,5.92,4.65,   1363ÕÚ, 6217ÕÚ,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.650,4.610,-0.860
2016-03-02,="600643",∞ÆΩ®ºØÕ≈,5.93,9.82,   5831ÕÚ,  5.56“⁄,2.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.820,9.720,-1.018
2016-03-02,="600808",¬Ì∏÷π…∑›,5.95,2.67,   7988ÕÚ,  2.10“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,2.670,2.640,-1.124
2016-03-02,="000027",…Ó€⁄ƒ‹‘¥,5.18,6.91,   1827ÕÚ,  1.24“⁄,17.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,6.910,6.830,-1.158
2016-03-02,="601618",÷–π˙÷–“±,7.02,4.27,   1.58“⁄,  6.61“⁄,13.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.270,4.220,-1.171
2016-03-02,="600853",¡˙Ω®π…∑›,6.90,5.11,   1112ÕÚ, 5573ÕÚ,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.110,5.050,-1.174
2016-03-02,="002397",√ŒΩ‡º“∑ƒ,4.93,7.03,  594.0ÕÚ, 4111ÕÚ,15.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.030,6.940,-1.280
2016-03-02,="600157",”¿Ã©ƒ‹‘¥,5.12,3.90,   6114ÕÚ,  2.34“⁄,2.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.900,3.850,-1.282
2016-03-02,="000861",∫£”°π…∑›,5.68,5.40,   2568ÕÚ,  1.36“⁄,15.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.400,5.330,-1.296
2016-03-02,="601788",π‚¥Û÷§»Ø,7.74,16.70,   7018ÕÚ,  11.3“⁄,6.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,16.700,16.460,-1.437
2016-03-02,="600569",∞≤—Ù∏÷Ã˙,6.67,2.72,   6480ÕÚ,  1.73“⁄,2.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,2.720,2.680,-1.471
2016-03-02,="600863",ƒ⁄√…ª™µÁ,4.70,3.34,   3097ÕÚ,  1.02“⁄,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.340,3.290,-1.497
2016-03-02,="600886",π˙Õ∂µÁ¡¶,4.81,6.54,   8986ÕÚ,  5.77“⁄,28.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,6.540,6.440,-1.529
2016-03-02,="601727",…œ∫£µÁ∆¯,4.15,9.04,   8072ÕÚ,  7.15“⁄,14.000,3.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1160302.0,1160309.0,9.040,8.890,-1.659
2016-03-02,="000949",–¬œÁªØœÀ,5.84,4.17,   2606ÕÚ,  1.07“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.170,4.100,-1.679
2016-03-02,="000539",‘¡µÁ¡¶£¡,3.66,5.66,   1400ÕÚ, 7869ÕÚ,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.660,5.560,-1.767
2016-03-02,="600022",…Ω∂´∏÷Ã˙,6.35,2.68,   9110ÕÚ,  2.40“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,2.680,2.630,-1.866
2016-03-02,="600255",ˆŒø∆≤ƒ¡œ,5.36,4.13,   3946ÕÚ,  1.60“⁄,22.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.130,4.050,-1.937
2016-03-02,="002025",∫ΩÃÏµÁ∆˜,6.34,19.95,   1112ÕÚ,  2.15“⁄,21.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,19.950,19.480,-2.356
2016-03-02,="600399",∏ßÀ≥Ãÿ∏÷,6.54,7.98,   5044ÕÚ,  3.90“⁄,23.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.980,7.780,-2.506
2016-03-02,="600215",≥§¥∫æ≠ø™,8.33,7.15,   1214ÕÚ, 8327ÕÚ,15.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.150,6.960,-2.657
2016-03-02,="600010",∞¸∏÷π…∑›,6.74,3.01,   1.78“⁄,  5.28“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.010,2.930,-2.658
2016-03-02,="000883",∫˛±±ƒ‹‘¥,5.69,4.46,   2846ÕÚ,  1.24“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.460,4.340,-2.691
2016-03-02,="601339",∞Ÿ¬°∂´∑Ω,4.77,5.71,  697.1ÕÚ, 3918ÕÚ,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.710,5.550,-2.802
2016-03-02,="603993",¬Â—ÙÓ‚“µ,6.01,3.53,   1.16“⁄,  4.01“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.530,3.430,-2.833
2016-03-02,="000690",±¶–¬ƒ‹‘¥,4.13,7.06,   1741ÕÚ,  1.21“⁄,22.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,7.060,6.860,-2.833
2016-03-02,="000728",π˙‘™÷§»Ø,9.14,16.83,   5416ÕÚ,  8.77“⁄,7.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,16.830,16.350,-2.852
2016-03-02,="600839",Àƒ¥®≥§∫Á,7.26,3.84,   1.13“⁄,  4.18“⁄,22.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.840,3.730,-2.865
2016-03-02,="002042",ª™Ê⁄…´∑ƒ,9.98,9.37,   2289ÕÚ,  2.05“⁄,15.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1160302.0,1160309.0,9.370,9.100,-2.882
2016-03-02,="600033",∏£Ω®∏ﬂÀŸ,7.14,3.45,   2711ÕÚ, 9006ÕÚ,19.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.450,3.350,-2.899
2016-03-02,="600567",…Ω”•÷Ω“µ,4.45,3.05,   5331ÕÚ,  1.60“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,3.050,2.960,-2.951
2016-03-02,="600601",∑Ω’˝ø∆ºº,6.54,4.56,   5632ÕÚ,  2.50“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.560,4.420,-3.070
2016-03-02,="600064",ƒœæ©∏ﬂø∆,9.56,15.01,   2325ÕÚ,  3.39“⁄,19.000,2.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1160302.0,1160309.0,15.010,14.480,-3.531
2016-03-02,="000685",÷–…Ωπ´”√,6.22,11.10,   2098ÕÚ,  2.27“⁄,17.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,11.100,10.700,-3.604
2016-03-02,="600350",…Ω∂´∏ﬂÀŸ,4.27,5.13,  958.6ÕÚ, 4846ÕÚ,16.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.130,4.940,-3.704
2016-03-02,="600507",∑Ω¥ÛÃÿ∏÷,8.53,5.09,   1629ÕÚ, 8072ÕÚ,19.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.090,4.900,-3.733
2016-03-02,="002538",Àæ∂˚Ãÿ,4.18,9.23,   1288ÕÚ,  1.18“⁄,16.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.230,8.850,-4.117
2016-03-02,="601588",±±≥Ω µ“µ,9.95,4.42,   7766ÕÚ,  3.32“⁄,1.000,2.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1160302.0,1160309.0,4.420,4.220,-4.525
2016-03-02,="600398",∫£¿Ω÷Æº“,4.51,10.89,   2470ÕÚ,  2.66“⁄,28.000,3.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1160302.0,1160309.0,10.890,10.370,-4.775
2016-03-02,="000753",’ƒ÷›∑¢’π,6.54,4.56,   1568ÕÚ, 7005ÕÚ,19.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.560,4.340,-4.825
2016-03-02,="000043",÷–∫Ωµÿ≤˙,9.96,9.38,   6188ÕÚ,  5.56“⁄,1.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1160302.0,1160309.0,9.380,8.860,-5.544
2016-03-02,="000667",√¿∫√ºØÕ≈,8.03,4.17,   1.57“⁄,  6.39“⁄,17.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,4.170,3.910,-6.235
2016-03-02,="601106",÷–π˙“ª÷ÿ,9.01,5.93,   8478ÕÚ,  4.84“⁄,16.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,5.930,5.560,-6.239
2016-03-02,="600073",…œ∫£√∑¡÷,5.65,9.72,   1795ÕÚ,  1.71“⁄,1.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,9.720,9.000,-7.407
2016-03-02,="000040",±¶∞≤µÿ≤˙,7.05,11.39,   3493ÕÚ,  3.94“⁄,14.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,11.390,10.270,-9.833
2016-03-02,="600466",¿∂π‚∑¢’π,7.12,10.08,   3704ÕÚ,  3.62“⁄,13.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160302.0,1160309.0,10.080,8.760,-13.095
2016-03-16,="002488",ΩπÃπ…∑›,-2.37,14.81,   1069ÕÚ,  1.60“⁄,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.810,24.700,66.779
2016-03-16,="300131",”¢Ã∆÷«øÿ,0.25,8.06,   6442ÕÚ,  5.29“⁄,18.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.060,11.950,48.263
2016-03-16,="600446",Ω÷§π…∑›,0.58,25.95,   3759ÕÚ,  9.81“⁄,33.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,25.950,37.220,43.430
2016-03-16,="000810",¥¥Œ¨ ˝◊÷,-3.53,12.85,   1622ÕÚ,  2.12“⁄,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.850,18.230,41.868
2016-03-16,="600570",∫„…˙µÁ◊”,4.49,42.82,   6004ÕÚ,  26.0“⁄,31.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,42.820,58.910,37.576
2016-03-16,="300076",GQY ”—∂,-1.05,17.99,  432.1ÕÚ, 7856ÕÚ,28.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.990,24.550,36.465
2016-03-16,="000887",÷–∂¶π…∑›,-1.17,16.85,  617.3ÕÚ,  1.04“⁄,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.850,22.800,35.312
2016-03-16,="600633",’„±®¥´√Ω,1.59,12.75,   1999ÕÚ,  2.56“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.750,17.080,33.961
2016-03-16,="300348",≥§¡¡ø∆ºº,-2.26,42.45,  241.6ÕÚ,  1.04“⁄,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,42.450,56.180,32.344
2016-03-16,="002514",±¶‹∞ø∆ºº,-1.74,17.54,  357.2ÕÚ, 6324ÕÚ,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.540,23.000,31.129
2016-03-16,="002445",÷–ƒœ÷ÿπ§,0.33,15.17,  906.0ÕÚ,  1.40“⁄,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.170,19.890,31.114
2016-03-16,="000839",÷––≈π˙∞≤,-2.65,12.87,   4066ÕÚ,  5.30“⁄,12.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.870,16.790,30.458
2016-03-16,="600845",±¶–≈»Ìº˛,-2.47,34.80,  141.1ÕÚ, 4966ÕÚ,31.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,34.800,44.470,27.787
2016-03-16,="002414",∏ﬂµ¬∫ÏÕ‚,-2.83,18.17,  588.0ÕÚ,  1.08“⁄,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.170,23.170,27.518
2016-03-16,="300427",∫Ïœ‡µÁ¡¶,-0.13,47.17,  115.5ÕÚ, 5485ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,47.170,59.950,27.093
2016-03-16,="002002",∫Ë¥Ô–À“µ,-2.95,15.11,   1297ÕÚ,  1.99“⁄,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.110,19.190,27.002
2016-03-16,="600530",Ωª¥Û∞∫¡¢,-1.94,17.65,  620.8ÕÚ,  1.11“⁄,15.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.650,22.370,26.742
2016-03-16,="002195",∂˛»˝ÀƒŒÂ,-1.11,23.10,  559.2ÕÚ,  1.30“⁄,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,23.100,29.210,26.450
2016-03-16,="300059",∂´∑Ω≤∆∏ª,-1.26,19.56,   6571ÕÚ,  23.5“⁄,33.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.560,24.690,26.227
2016-03-16,="000697",¡∂ Ø”–…´,-2.57,18.99,  946.8ÕÚ,  1.82“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.990,23.960,26.172
2016-03-16,="002268",Œ¿  ø Õ®,-2.06,29.92,  688.8ÕÚ,  2.10“⁄,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,29.920,37.640,25.802
2016-03-16,="002228",∫œ–À∞¸◊∞,-1.99,16.27,   1089ÕÚ,  1.79“⁄,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.270,20.450,25.691
2016-03-16,="000058",…Ó »¸ ∏Ò,-5.07,9.93,   3666ÕÚ,  3.70“⁄,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.930,12.400,24.874
2016-03-16,="002040",ƒœ æ© ∏€,-3.51,11.00,   1019ÕÚ,  1.14“⁄,16.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.000,13.720,24.727
2016-03-16,="300075", ˝◊÷’˛Õ®,-0.32,18.48,  837.1ÕÚ,  1.56“⁄,31.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.480,23.010,24.513
2016-03-16,="000777",÷–∫Àø∆ºº,-0.38,21.12,  662.5ÕÚ,  1.40“⁄,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,21.120,26.100,23.580
2016-03-16,="300416",À’ ‘ ‘—È,-2.38,52.01, 579800, 3071ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,52.010,64.180,23.399
2016-03-16,="002418",øµ ¢π…∑›,0.14,21.80,  520.0ÕÚ,  1.15“⁄,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,21.800,26.900,23.395
2016-03-16,="002368",Ã´º´π…∑›,-3.22,30.61,  669.4ÕÚ,  2.10“⁄,26.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,30.610,37.700,23.162
2016-03-16,="002413",¿◊ø∆∑¿ŒÒ,-1.71,36.13,  371.4ÕÚ,  1.35“⁄,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,36.130,44.380,22.834
2016-03-16,="002093",π˙¬ˆø∆ºº,-2.84,8.89,   1252ÕÚ,  1.13“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.890,10.900,22.610
2016-03-16,="002577",¿◊∞ÿø∆ºº,-1.45,29.86,  362.0ÕÚ,  1.09“⁄,24.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,29.860,36.580,22.505
2016-03-16,="002639",—©»Àπ…∑›,1.43,8.54,   1007ÕÚ, 8578ÕÚ,13.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.540,10.460,22.482
2016-03-16,="002373",«ß∑Ωø∆ºº,-1.74,26.47,  722.6ÕÚ,  1.93“⁄,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,26.470,32.410,22.441
2016-03-16,="002339",ª˝≥…µÁ◊”,-2.42,15.31,  613.2ÕÚ, 9558ÕÚ,30.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.310,18.650,21.816
2016-03-16,="000712",Ωı¡˙π…∑›,-1.64,18.01,   1303ÕÚ,  2.37“⁄,25.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.010,21.930,21.766
2016-03-16,="300213",º——∂∑…∫Ë,-1.11,21.32,  290.1ÕÚ, 6308ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,21.320,25.900,21.482
2016-03-16,="002153", Øª˘–≈œ¢,2.72,72.60,  322.0ÕÚ,  2.32“⁄,23.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,72.600,88.000,21.212
2016-03-16,="600735",–¬ª™Ωı,-1.55,12.03,  908.6ÕÚ,  1.10“⁄,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.030,14.540,20.865
2016-03-16,="600568",÷–÷Èøÿπ…,-2.74,12.80,  817.0ÕÚ,  1.06“⁄,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.800,15.470,20.859
2016-03-16,="002290",∫Ã ¢–¬≤ƒ,-2.32,19.35,  644.8ÕÚ,  1.26“⁄,12.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.350,23.350,20.672
2016-03-16,="000938",◊œπ‚π…∑›,-1.95,54.75,  501.0ÕÚ,  2.77“⁄,28.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,54.750,66.060,20.658
